work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,SE,FT,Security Consultant,125000.0,USD,125000.0,US,0,US,M
2023,SE,FT,Security Engineer,283780.0,USD,283780.0,US,0,US,M
2023,SE,FT,Security Engineer,218540.0,USD,218540.0,US,0,US,M
2023,SE,FT,Security Software Engineer,247600.0,USD,247600.0,US,0,US,L
2023,SE,FT,Security Software Engineer,136000.0,USD,136000.0,US,0,US,L
2023,SE,FT,Security Engineer,300000.0,USD,300000.0,US,0,US,M
2023,EX,FT,Information Security Officer,200000.0,USD,200000.0,US,0,US,M
2023,SE,FT,DevSecOps Engineer,214500.0,USD,214500.0,US,0,US,M
2023,SE,FT,DevSecOps Engineer,150000.0,USD,150000.0,US,0,US,M
2023,SE,FT,Security Engineer,130000.0,USD,130000.0,US,100,US,M
2023,MI,FT,Compliance Manager,166000.0,USD,166000.0,US,0,US,M
2023,MI,FT,Compliance Manager,126000.0,USD,126000.0,US,0,US,M
2023,SE,FT,IAM Engineer,185000.0,USD,185000.0,US,0,US,M
2023,SE,FT,IAM Engineer,141000.0,USD,141000.0,US,0,US,M
2023,EX,FT,Head of Security,300000.0,USD,300000.0,CA,100,CA,M
2023,EX,FT,Head of Security,240000.0,USD,240000.0,CA,100,CA,M
2023,MI,FT,Compliance Analyst,115000.0,USD,115000.0,US,0,US,M
2023,MI,FT,Compliance Analyst,75000.0,USD,75000.0,US,0,US,M
2023,SE,FT,Security Engineer,155800.0,USD,155800.0,US,100,US,M
2023,SE,FT,Security Engineer,142127.0,USD,142127.0,US,100,US,M
2023,SE,FT,Security Engineer,258000.0,USD,258000.0,US,0,US,M
2023,SE,FT,Security Engineer,171000.0,USD,171000.0,US,0,US,M
2023,MI,FT,GRC Analyst,100000.0,USD,100000.0,US,0,US,M
2023,MI,FT,GRC Analyst,85000.0,USD,85000.0,US,0,US,M
2023,SE,FT,Information Security Consultant,90000.0,GBP,110736.0,GB,100,GB,M
2023,SE,FT,Information Security Consultant,70000.0,GBP,86128.0,GB,100,GB,M
2023,SE,FT,Security Engineer,225000.0,USD,225000.0,US,0,US,M
2023,SE,FT,Security Engineer,156400.0,USD,156400.0,US,0,US,M
2023,SE,FT,Cyber Security Specialist,115000.0,USD,115000.0,US,0,US,M
2023,SE,FT,Cyber Security Specialist,95000.0,USD,95000.0,US,0,US,M
2023,SE,FT,Security Engineer,170200.0,USD,170200.0,US,0,US,M
2023,SE,FT,Security Engineer,68400.0,USD,68400.0,US,0,US,M
2023,SE,FT,Security Engineer,294000.0,USD,294000.0,US,0,US,M
2023,SE,FT,Security Engineer,196000.0,USD,196000.0,US,0,US,M
2023,SE,FT,DevSecOps Engineer,160000.0,USD,160000.0,US,0,US,M
2023,SE,FT,Security Analyst,115000.0,USD,115000.0,US,100,US,M
2023,SE,FT,Security Analyst,70000.0,USD,70000.0,US,100,US,M
2023,SE,FT,Security Engineer,135000.0,USD,135000.0,US,0,US,M
2023,EX,FT,Security Engineer,225000.0,USD,225000.0,US,0,US,M
2023,EX,FT,Security Engineer,175000.0,USD,175000.0,US,0,US,M
2023,SE,FT,Security Engineer,297300.0,USD,297300.0,US,100,US,M
2023,SE,FT,Security Engineer,198200.0,USD,198200.0,US,100,US,M
2023,MI,FT,Security Researcher,132100.0,USD,132100.0,US,0,US,M
2023,MI,FT,Security Researcher,68400.0,USD,68400.0,US,0,US,M
2023,SE,FT,Security Engineer,257850.0,USD,257850.0,US,0,US,M
2023,SE,FT,Security Engineer,187500.0,USD,187500.0,US,0,US,M
2023,SE,FT,Security Analyst,95000.0,USD,95000.0,US,0,US,M
2023,SE,FT,Security Analyst,125000.0,USD,125000.0,US,0,US,M
2023,MI,FT,Security Engineer,80000.0,GBP,98432.0,GB,0,GB,M
2023,MI,FT,Security Engineer,65000.0,GBP,79976.0,GB,0,GB,M
2023,SE,FT,Security Architect,242075.0,USD,242075.0,US,100,US,M
2023,SE,FT,Security Architect,154700.0,USD,154700.0,US,100,US,M
2023,SE,FT,GRC Analyst,200000.0,USD,200000.0,US,0,US,M
2023,SE,FT,GRC Analyst,145000.0,USD,145000.0,US,0,US,M
2023,EX,FT,Chief Information Security Officer,65000.0,EUR,70179.0,AT,50,AT,L
2023,SE,FT,Security Software Engineer,241340.0,USD,241340.0,US,0,US,M
2023,SE,FT,Security Engineer,131500.0,USD,131500.0,US,100,US,M
2023,SE,FT,Security Engineer,99000.0,USD,99000.0,US,100,US,M
2023,SE,FT,Cyber Security Manager,164000.0,USD,164000.0,US,100,US,L
2023,SE,FT,Compliance Analyst,179170.0,USD,179170.0,US,0,US,M
2023,SE,FT,Compliance Analyst,94300.0,USD,94300.0,US,0,US,M
2023,SE,FT,Security Engineer,175000.0,USD,175000.0,US,100,US,M
2023,MI,FT,Penetration Testing Engineer,212800.0,USD,212800.0,US,0,US,L
2023,MI,FT,Penetration Testing Engineer,111600.0,USD,111600.0,US,0,US,L
2023,SE,FT,IAM Engineer,165000.0,USD,165000.0,US,0,US,M
2023,SE,FT,IAM Engineer,115000.0,USD,115000.0,US,0,US,M
2023,MI,FT,Information Security Analyst,160000.0,USD,160000.0,US,0,US,M
2023,MI,FT,Information Security Analyst,120000.0,USD,120000.0,US,0,US,M
2023,SE,FT,Security Engineer,204490.0,USD,204490.0,US,100,US,M
2023,SE,FT,Security Engineer,148720.0,USD,148720.0,US,100,US,M
2023,SE,FT,Information Security Analyst,135000.0,USD,135000.0,US,0,US,M
2023,SE,FT,Information Security Analyst,120000.0,USD,120000.0,US,0,US,M
2023,MI,FT,Security Specialist,60000.0,GBP,73824.0,GB,0,GB,M
2023,MI,FT,Security Specialist,45000.0,GBP,55368.0,GB,0,GB,M
2023,EN,FT,Information Security Consultant,140000.0,USD,140000.0,US,0,US,M
2023,EN,FT,Information Security Consultant,70000.0,USD,70000.0,US,0,US,M
2023,SE,FT,Security Engineer,294400.0,USD,294400.0,US,100,US,M
2023,SE,FT,Security Engineer,156400.0,USD,156400.0,US,100,US,M
2023,SE,FT,IT Security Manager,100000.0,GBP,123040.0,GB,100,GB,L
2023,SE,FT,Security Engineer,105000.0,USD,105000.0,US,100,US,M
2023,SE,FT,Security Software Engineer,255000.0,USD,255000.0,US,0,US,M
2023,SE,FT,Security Software Engineer,169000.0,USD,169000.0,US,0,US,M
2023,SE,FT,Security Analyst,285000.0,USD,285000.0,US,100,US,M
2023,SE,FT,Security Analyst,95000.0,USD,95000.0,US,100,US,M
2023,SE,FT,Security Engineer,168000.0,USD,168000.0,US,0,US,M
2023,SE,FT,Security Compliance Manager,231000.0,USD,231000.0,US,0,US,M
2023,SE,FT,Security Compliance Manager,131000.0,USD,131000.0,US,0,US,M
2023,SE,FT,Security Engineer,130500.0,USD,130500.0,US,0,US,M
2023,SE,FT,Security Engineer,106500.0,USD,106500.0,US,0,US,M
2023,MI,FT,DevSecOps Engineer,150000.0,USD,150000.0,US,0,US,M
2023,MI,FT,DevSecOps Engineer,130000.0,USD,130000.0,US,0,US,M
2023,MI,FT,Information Systems Security Officer,92000.0,USD,92000.0,US,0,US,M
2023,SE,FT,Security Engineer,120000.0,USD,120000.0,US,0,US,M
2023,MI,FT,Security Analyst,145000.0,USD,145000.0,US,0,US,M
2023,MI,FT,Security Analyst,125000.0,USD,125000.0,US,0,US,M
2023,SE,FT,Security Operations Engineer,184320.0,USD,184320.0,US,0,US,M
2023,SE,FT,Security Operations Engineer,153600.0,USD,153600.0,US,0,US,M
2023,SE,FT,Security Engineer,241000.0,USD,241000.0,US,0,US,M
2023,EN,FT,Security Analyst,135000.0,USD,135000.0,US,0,US,M
2023,EN,FT,Security Analyst,85000.0,USD,85000.0,US,0,US,M
2023,MI,FT,Security Lead,206000.0,USD,206000.0,US,0,US,M
2023,MI,FT,Security Lead,154000.0,USD,154000.0,US,0,US,M
2023,MI,FT,Compliance Analyst,80000.0,USD,80000.0,US,0,US,M
2023,MI,FT,Compliance Analyst,65000.0,USD,65000.0,US,0,US,M
2023,SE,FT,Security Engineer,232200.0,USD,232200.0,US,100,US,M
2023,SE,FT,Security Engineer,167200.0,USD,167200.0,US,100,US,M
2023,SE,FT,Security Engineer,283000.0,USD,283000.0,US,100,US,M
2023,SE,FT,Security Engineer,211000.0,USD,211000.0,US,100,US,M
2023,SE,FT,Compliance Analyst,156000.0,USD,156000.0,US,0,US,M
2023,SE,FT,Compliance Analyst,84000.0,USD,84000.0,US,0,US,M
2023,SE,FT,Security Engineer,237700.0,USD,237700.0,US,100,US,M
2023,SE,FT,Security Engineer,134400.0,USD,134400.0,US,100,US,M
2023,SE,FT,Security Engineer,272400.0,USD,272400.0,US,0,US,L
2023,SE,FT,Security Engineer,140100.0,USD,140100.0,US,0,US,L
2023,SE,FT,Security Operations Engineer,212800.0,USD,212800.0,US,0,US,L
2023,SE,FT,Security Operations Engineer,135500.0,USD,135500.0,US,0,US,L
2023,SE,FT,Security Engineer,276900.0,USD,276900.0,US,100,US,M
2023,SE,FT,Security Engineer,104400.0,USD,104400.0,US,100,US,M
2023,SE,FT,Security Lead,272500.0,USD,272500.0,US,0,US,L
2023,SE,FT,Security Lead,146500.0,USD,146500.0,US,0,US,L
2023,MI,FT,Information Security Officer,169675.0,USD,169675.0,US,0,US,M
2023,MI,FT,Information Security Officer,108592.0,USD,108592.0,US,0,US,M
2023,SE,FT,Security Analyst,132170.0,USD,132170.0,US,0,US,M
2023,SE,FT,Security Analyst,105740.0,USD,105740.0,US,0,US,M
2023,SE,FT,Information System Security Officer,234900.0,USD,234900.0,US,0,US,M
2023,SE,FT,Information System Security Officer,113500.0,USD,113500.0,US,0,US,M
2023,SE,FT,Compliance Manager,168000.0,USD,168000.0,US,100,US,M
2023,SE,FT,Compliance Manager,114500.0,USD,114500.0,US,100,US,M
2023,SE,FT,Security Engineer,239000.0,USD,239000.0,US,100,US,M
2023,SE,FT,Security Engineer,138000.0,USD,138000.0,US,100,US,M
2023,SE,FT,Security Engineer,116000.0,USD,116000.0,US,100,US,M
2023,SE,FT,DevSecOps Engineer,234900.0,USD,234900.0,US,0,US,M
2023,SE,FT,DevSecOps Engineer,113500.0,USD,113500.0,US,0,US,M
2023,SE,FT,Security Engineer,180600.0,USD,180600.0,US,100,US,M
2023,SE,FT,Security Engineer,109800.0,USD,109800.0,US,100,US,M
2023,MI,FT,Security Engineer,185000.0,USD,185000.0,US,0,US,M
2023,MI,FT,Security Engineer,167000.0,USD,167000.0,US,0,US,M
2023,SE,FT,SOC Analyst,112000.0,USD,112000.0,US,100,US,M
2023,SE,FT,SOC Analyst,82000.0,USD,82000.0,US,100,US,M
2023,SE,FT,IAM Engineer,257000.0,USD,257000.0,US,0,US,M
2023,SE,FT,IAM Engineer,234600.0,USD,234600.0,US,0,US,M
2023,SE,FT,SOC Analyst,132100.0,USD,132100.0,US,0,US,M
2023,SE,FT,SOC Analyst,114000.0,USD,114000.0,US,0,US,M
2023,SE,FT,Security Engineer,238500.0,USD,238500.0,US,100,US,M
2023,SE,FT,Security Engineer,125500.0,USD,125500.0,US,100,US,M
2023,SE,FT,Compliance Specialist,170200.0,USD,170200.0,US,0,US,M
2023,SE,FT,Compliance Specialist,147100.0,USD,147100.0,US,0,US,M
2022,SE,FT,Application Security Engineer,55000.0,EUR,57786.0,BG,50,US,L
2023,EN,FT,SOC Analyst,115000.0,USD,115000.0,US,0,US,M
2023,EN,FT,SOC Analyst,106000.0,USD,106000.0,US,0,US,M
2023,MI,FT,Security Engineer,80000.0,EUR,86374.0,DE,100,DE,M
2023,MI,FT,Security Engineer,60000.0,EUR,64781.0,DE,100,DE,M
2023,SE,FT,Security Engineer,140000.0,USD,140000.0,US,100,US,S
2023,SE,FT,Security Engineer,125000.0,USD,125000.0,US,100,US,S
2023,SE,FT,Security Engineer,234900.0,USD,234900.0,US,0,US,M
2023,SE,FT,Security Engineer,97300.0,USD,97300.0,US,0,US,M
2023,SE,FT,Security Engineer,236300.0,USD,236300.0,US,0,US,M
2023,SE,FT,Security Engineer,132100.0,USD,132100.0,US,0,US,M
2023,SE,FT,Penetration Tester,234900.0,USD,234900.0,US,0,US,M
2023,SE,FT,Penetration Tester,97300.0,USD,97300.0,US,0,US,M
2023,SE,FT,Vulnerability Management Analyst,132100.0,USD,132100.0,US,0,US,M
2023,SE,FT,Vulnerability Management Analyst,68400.0,USD,68400.0,US,0,US,M
2023,SE,FT,Zero Trust Architect,234900.0,USD,234900.0,US,0,US,M
2023,SE,FT,Zero Trust Architect,97300.0,USD,97300.0,US,0,US,M
2023,SE,FT,SOC Analyst,170200.0,USD,170200.0,US,0,US,M
2023,SE,FT,SOC Analyst,68400.0,USD,68400.0,US,0,US,M
2023,SE,FT,Penetration Tester,170200.0,USD,170200.0,US,0,US,M
2023,SE,FT,Penetration Tester,68400.0,USD,68400.0,US,0,US,M
2023,SE,FT,SOC Analyst,234900.0,USD,234900.0,US,0,US,M
2023,SE,FT,SOC Analyst,97300.0,USD,97300.0,US,0,US,M
2023,SE,FT,Penetration Tester,132000.0,USD,132000.0,US,100,US,S
2023,SE,FT,Security Engineer,244000.0,USD,244000.0,CA,100,CA,M
2023,SE,FT,Security Engineer,180000.0,USD,180000.0,CA,100,CA,M
2023,SE,FT,Security Compliance Manager,109800.0,USD,109800.0,US,100,US,M
2023,SE,FT,Security Compliance Manager,108600.0,USD,108600.0,US,100,US,M
2023,SE,FT,Security Engineer,113500.0,USD,113500.0,US,0,US,M
2023,SE,FT,Security Engineer,161900.0,USD,161900.0,US,100,US,M
2023,SE,FT,Security Engineer,110200.0,USD,110200.0,US,100,US,M
2023,SE,FT,Security Engineer,229550.0,USD,229550.0,US,0,US,M
2023,SE,FT,Security Engineer,141900.0,USD,141900.0,US,0,US,M
2023,MI,FT,Cloud Security Engineer,58000.0,EUR,62621.0,FI,100,FI,L
2023,SE,FT,Security Engineer,198800.0,USD,198800.0,US,0,US,M
2023,SE,FT,Security Engineer,122600.0,USD,122600.0,US,0,US,M
2023,SE,FT,Security Engineer,210000.0,USD,210000.0,US,100,US,M
2023,SE,FT,Security Engineer,178500.0,USD,178500.0,US,100,US,M
2023,MI,FT,Compliance Analyst,75000.0,USD,75000.0,US,100,US,M
2023,MI,FT,Compliance Analyst,68000.0,USD,68000.0,US,100,US,M
2023,SE,FT,Security Engineer,230000.0,USD,230000.0,US,0,US,M
2023,EX,FT,Security Engineer,202250.0,USD,202250.0,US,100,US,M
2023,EX,FT,Security Engineer,169100.0,USD,169100.0,US,100,US,M
2023,EX,FT,Security Engineer,140900.0,USD,140900.0,US,100,US,M
2023,SE,FT,Security Architect,193000.0,USD,193000.0,US,0,US,M
2023,SE,FT,Security Architect,117000.0,USD,117000.0,US,0,US,M
2023,EN,FT,Information Security Analyst,100000.0,USD,100000.0,US,0,US,M
2023,EN,FT,Information Security Analyst,90000.0,USD,90000.0,US,0,US,M
2023,SE,FT,Security Engineer,213900.0,USD,213900.0,US,100,US,M
2023,SE,FT,Security Engineer,145520.0,USD,145520.0,US,100,US,M
2023,SE,FT,Security Analyst,160000.0,USD,160000.0,US,0,US,M
2023,SE,FT,Security Analyst,120000.0,USD,120000.0,US,0,US,M
2023,SE,FT,Security Engineer,206550.0,USD,206550.0,US,0,US,M
2023,SE,FT,Security Engineer,147100.0,USD,147100.0,US,0,US,M
2023,SE,FT,Security Engineer,90700.0,USD,90700.0,US,0,US,M
2023,SE,FT,Security Engineer,173600.0,USD,173600.0,US,0,US,M
2023,SE,FT,Security Engineer,115800.0,USD,115800.0,US,0,US,M
2023,MI,FT,DevSecOps Engineer,120000.0,USD,120000.0,US,100,US,M
2023,MI,FT,DevSecOps Engineer,100000.0,USD,100000.0,US,100,US,M
2023,SE,FT,Information Security Engineer,145000.0,USD,145000.0,US,0,US,L
2023,MI,FT,Cyber Security Engineer,40000.0,GBP,49216.0,GB,0,GB,L
2023,MI,FT,Security Analyst,150000.0,USD,150000.0,US,0,US,L
2023,MI,FT,Security Analyst,120000.0,USD,120000.0,US,0,US,L
2023,SE,FT,Security Researcher,165000.0,USD,165000.0,US,0,US,M
2023,SE,FT,Security Researcher,107250.0,USD,107250.0,US,0,US,M
2023,MI,FT,DevSecOps Engineer,168400.0,USD,168400.0,US,0,US,M
2023,MI,FT,DevSecOps Engineer,105200.0,USD,105200.0,US,0,US,M
2023,EN,FT,SOC Analyst,70000.0,USD,70000.0,US,100,US,M
2023,EN,FT,SOC Analyst,50000.0,USD,50000.0,US,100,US,M
2023,MI,FT,Compliance Specialist,140000.0,USD,140000.0,US,100,US,M
2023,MI,FT,Compliance Specialist,45000.0,USD,45000.0,US,100,US,M
2023,SE,FT,Compliance Manager,150000.0,USD,150000.0,US,100,US,M
2023,SE,FT,Compliance Manager,120000.0,USD,120000.0,US,100,US,M
2023,SE,FT,Security Analyst,152570.0,USD,152570.0,US,100,US,M
2023,SE,FT,Security Analyst,89300.0,USD,89300.0,US,100,US,M
2023,SE,FT,GRC Analyst,143675.0,USD,143675.0,US,0,US,M
2023,SE,FT,GRC Analyst,107750.0,USD,107750.0,US,0,US,M
2023,MI,FT,Cyber Security Analyst,165000.0,USD,165000.0,US,100,US,L
2023,MI,FT,Security Engineer,200100.0,USD,200100.0,US,0,US,M
2023,MI,FT,Security Engineer,160900.0,USD,160900.0,US,0,US,M
2023,SE,FT,Security Engineer,255000.0,USD,255000.0,US,0,US,M
2023,SE,FT,Security Engineer,169000.0,USD,169000.0,US,0,US,M
2023,SE,FT,Security Architect,160500.0,USD,160500.0,US,100,US,M
2021,SE,FT,Information Security Consultant,140000.0,USD,140000.0,US,100,US,M
2020,SE,FT,Information Security Engineer,110000.0,USD,110000.0,US,50,US,L
2023,SE,FT,Security Analyst,115500.0,USD,115500.0,US,0,US,M
2023,SE,FT,Security Analyst,71400.0,USD,71400.0,US,0,US,M
2023,MI,FT,Security Engineer,269600.0,USD,269600.0,US,0,US,M
2023,SE,FT,Professional Services Consultant,160000.0,USD,160000.0,US,0,US,M
2023,SE,FT,Professional Services Consultant,135000.0,USD,135000.0,US,0,US,M
2023,SE,FT,Compliance Specialist,130000.0,USD,130000.0,US,0,US,M
2023,SE,FT,Compliance Specialist,75000.0,USD,75000.0,US,0,US,M
2023,SE,FT,Security Engineer,119000.0,USD,119000.0,US,100,US,M
2023,SE,FT,Security Engineer,90000.0,USD,90000.0,US,100,US,M
2023,SE,FT,Security Engineer,230000.0,USD,230000.0,US,100,US,M
2023,SE,FT,Security Engineer,120000.0,USD,120000.0,US,100,US,M
2023,SE,FT,Security Engineer,186800.0,USD,186800.0,US,0,US,M
2023,SE,FT,Security Engineer,115500.0,USD,115500.0,US,0,US,M
2023,SE,FT,Professional Services Consultant,175000.0,USD,175000.0,US,0,US,M
2023,SE,FT,Security Engineer,231400.0,USD,231400.0,US,0,US,L
2023,SE,FT,Security Engineer,119000.0,USD,119000.0,US,0,US,L
2023,SE,FT,Information Security Analyst,144000.0,USD,144000.0,US,100,US,M
2023,SE,FT,Information Security Analyst,109000.0,USD,109000.0,US,100,US,M
2023,SE,FT,Security Architect,240000.0,USD,240000.0,CA,100,CA,M
2023,SE,FT,Security Architect,200000.0,USD,200000.0,CA,100,CA,M
2023,EX,FT,Information Security Officer,292500.0,USD,292500.0,US,0,US,M
2023,SE,FT,Security Operations Manager,199800.0,USD,199800.0,US,0,US,M
2023,SE,FT,Security Operations Manager,114200.0,USD,114200.0,US,0,US,M
2023,SE,FT,Malware Reverse Engineer,192500.0,USD,192500.0,US,0,US,M
2023,SE,FT,Malware Reverse Engineer,119000.0,USD,119000.0,US,0,US,M
2023,SE,FT,Security Engineer,153000.0,USD,153000.0,US,0,US,M
2023,SE,FT,Security Engineer,173500.0,USD,173500.0,US,0,US,M
2023,SE,FT,Security Engineer,122000.0,USD,122000.0,US,0,US,M
2023,SE,FT,Security Engineer,159000.0,USD,159000.0,US,100,US,M
2023,SE,FT,Security Engineer,247000.0,USD,247000.0,US,100,US,M
2023,SE,FT,Security Engineer,110200.0,USD,110200.0,US,0,US,M
2023,SE,FT,Security Engineer,144000.0,USD,144000.0,US,100,US,M
2023,SE,FT,Security Engineer,220400.0,USD,220400.0,US,0,US,M
2023,SE,FT,Security Engineer,169600.0,USD,169600.0,US,0,US,M
2023,EX,FT,Information Security Officer,285000.0,USD,285000.0,US,100,US,M
2023,SE,FT,DevSecOps Engineer,168400.0,USD,168400.0,US,0,US,M
2023,SE,FT,DevSecOps Engineer,105200.0,USD,105200.0,US,0,US,M
2023,SE,FT,Security Lead,170000.0,USD,170000.0,US,0,US,M
2023,SE,FT,Security Lead,150000.0,USD,150000.0,US,0,US,M
2023,SE,FT,Security Engineer,310000.0,USD,310000.0,US,0,US,M
2022,SE,FT,Cyber Security Consultant,160000.0,USD,160000.0,US,100,US,L
2023,SE,FT,Information Security Manager,125000.0,USD,125000.0,US,100,US,L
2023,EX,FT,Information Security Officer,166000.0,USD,166000.0,US,0,US,M
2023,EX,FT,Information Security Officer,150000.0,USD,150000.0,US,0,US,M
2023,SE,FT,Cyber Security Engineer,90000.0,EUR,97171.0,DE,50,DE,M
2023,SE,FT,GRC Manager,190000.0,USD,190000.0,US,0,US,M
2023,SE,FT,GRC Manager,150000.0,USD,150000.0,US,0,US,M
2023,SE,FT,Compliance Manager,180000.0,USD,180000.0,US,0,US,M
2023,SE,FT,Compliance Manager,150000.0,USD,150000.0,US,0,US,M
2023,SE,FT,Security Engineer,203000.0,USD,203000.0,US,0,US,M
2023,EX,FT,Cyber Security Architect,200000.0,USD,200000.0,US,50,US,L
2023,SE,FT,Security Engineer,250800.0,USD,250800.0,US,0,US,M
2023,SE,FT,Security Engineer,167200.0,USD,167200.0,US,0,US,M
2023,EX,FT,Information Security Analyst,80000.0,USD,80000.0,US,0,US,M
2023,EX,FT,Information Security Analyst,55000.0,USD,55000.0,US,0,US,M
2023,SE,FT,Security Engineer,250000.0,USD,250000.0,CA,100,US,M
2023,SE,FT,Professional Services Consultant,165000.0,USD,165000.0,US,0,US,M
2023,SE,FT,Compliance Manager,120000.0,USD,120000.0,US,0,US,M
2023,SE,FT,Cyber Security Analyst,200000.0,USD,200000.0,US,100,US,L
2023,SE,FT,Security Engineer,245000.0,USD,245000.0,US,0,US,M
2023,SE,FT,Security Engineer,223018.0,USD,223018.0,US,0,US,M
2023,SE,FT,Security Engineer,140250.0,USD,140250.0,US,100,US,M
2023,EN,FT,Cyber Security Analyst,140000.0,GBP,172256.0,GB,0,GB,L
2023,SE,FT,Security Researcher,185000.0,USD,185000.0,US,0,US,M
2023,SE,FT,Security Researcher,120250.0,USD,120250.0,US,0,US,M
2023,SE,FT,Security Engineer,259000.0,USD,259000.0,US,100,US,M
2023,SE,FT,Security Engineer,197000.0,USD,197000.0,US,100,US,M
2023,SE,FT,Security Architect,233000.0,USD,233000.0,US,100,US,M
2023,SE,FT,Security Architect,198000.0,USD,198000.0,US,100,US,M
2023,SE,FT,Security Engineer,164000.0,USD,164000.0,US,0,US,M
2023,MI,FT,Security Analyst,150000.0,USD,150000.0,US,50,US,S
2023,EN,PT,Cloud Cyber Security Analyst,300000.0,ZAR,16498.0,ZA,50,ZA,L
2023,SE,FT,Information Security Manager,67000.0,EUR,72338.0,MT,50,MT,L
2023,SE,FT,Security Researcher,225500.0,USD,225500.0,US,0,US,M
2023,SE,FT,Security Researcher,139400.0,USD,139400.0,US,0,US,M
2023,SE,FT,Security Analyst,107000.0,USD,107000.0,US,0,US,M
2023,SE,FL,Cloud Security Architect,100000.0,USD,100000.0,SG,100,SG,S
2023,SE,FT,Detection Engineer,230000.0,USD,230000.0,US,100,US,M
2023,MI,FT,DevSecOps Engineer,147100.0,USD,147100.0,US,0,US,M
2023,MI,FT,DevSecOps Engineer,90700.0,USD,90700.0,US,0,US,M
2023,SE,FT,Security Engineer,168400.0,USD,168400.0,US,0,US,M
2023,SE,FT,Security Engineer,105200.0,USD,105200.0,US,0,US,M
2023,SE,FT,Security Engineer,237700.0,USD,237700.0,US,0,US,M
2023,SE,FT,Security Engineer,134400.0,USD,134400.0,US,0,US,M
2023,SE,FT,Security Engineer,78000.0,USD,78000.0,US,100,US,M
2023,EN,FT,Security Engineer,170000.0,USD,170000.0,US,0,US,M
2023,EN,FT,Security Engineer,120000.0,USD,120000.0,US,0,US,M
2023,MI,FT,Cyber Security Engineer,130000.0,USD,130000.0,US,100,US,M
2023,SE,FT,Security Engineer,112000.0,USD,112000.0,US,100,US,M
2023,SE,FT,Security Engineer,64000.0,USD,64000.0,US,100,US,M
2023,EN,FT,Security Consultant,140000.0,USD,140000.0,US,0,US,M
2023,EN,FT,Security Consultant,70000.0,USD,70000.0,US,0,US,M
2023,SE,FT,Security Engineer,247000.0,USD,247000.0,US,0,US,M
2023,SE,FT,Security Engineer,299500.0,USD,299500.0,US,0,US,M
2023,SE,FT,Security Engineer,208400.0,USD,208400.0,US,0,US,M
2023,MI,FT,Security Engineer,251000.0,USD,251000.0,US,0,US,M
2023,EX,FT,Director of Information Security,228700.0,USD,228700.0,US,100,US,M
2023,EX,FT,Director of Information Security,171500.0,USD,171500.0,US,100,US,M
2023,EN,FT,IAM Engineer,73000.0,USD,73000.0,US,0,US,M
2023,SE,FT,Security Engineer,143750.0,USD,143750.0,US,0,US,M
2023,SE,FT,Security Engineer,87500.0,USD,87500.0,US,0,US,M
2023,SE,FT,Security Engineer,143800.0,USD,143800.0,US,100,US,M
2023,SE,FT,Security Engineer,89900.0,USD,89900.0,US,100,US,M
2023,SE,FT,Security Analyst,165000.0,USD,165000.0,US,100,US,M
2023,SE,FT,Security Analyst,140250.0,USD,140250.0,US,100,US,M
2023,MI,FT,Security Analyst,225000.0,USD,225000.0,US,100,US,M
2023,MI,FT,Security Analyst,75000.0,USD,75000.0,US,100,US,M
2023,EN,FT,Security Engineer,247600.0,USD,247600.0,US,0,US,L
2023,EN,FT,Security Engineer,136000.0,USD,136000.0,US,0,US,L
2023,SE,FT,Security Specialist,147100.0,USD,147100.0,US,0,US,M
2023,SE,FT,Security Specialist,90700.0,USD,90700.0,US,0,US,M
2023,SE,FT,Security Architect,230000.0,USD,230000.0,US,0,US,M
2023,SE,FT,Information Security Officer,233000.0,USD,233000.0,US,100,US,M
2023,SE,FT,Information Security Officer,176000.0,USD,176000.0,US,100,US,M
2023,SE,FT,Security Engineer,218100.0,USD,218100.0,US,0,US,L
2023,SE,FT,Security Engineer,83100.0,USD,83100.0,US,0,US,L
2023,SE,FT,Penetration Testing Engineer,247600.0,USD,247600.0,US,100,US,L
2023,SE,FT,Penetration Testing Engineer,136000.0,USD,136000.0,US,100,US,L
2023,SE,FT,IAM Engineer,94000.0,EUR,101490.0,EE,0,EE,M
2023,SE,FT,IAM Engineer,66000.0,EUR,71259.0,EE,0,EE,M
2023,SE,FT,Security Engineer,275900.0,USD,275900.0,US,100,US,M
2023,SE,FT,Security Engineer,187700.0,USD,187700.0,US,100,US,M
2023,SE,FT,Security Engineer,223602.0,USD,223602.0,US,0,US,M
2023,SE,FT,Security Engineer,159881.0,USD,159881.0,US,0,US,M
2023,SE,FT,Security Architect,195000.0,USD,195000.0,US,100,US,M
2023,SE,FT,Security Architect,170000.0,USD,170000.0,US,100,US,M
2023,SE,FT,Security Engineer,240000.0,USD,240000.0,US,0,US,M
2023,MI,FT,Security Lead,90000.0,USD,90000.0,US,0,US,M
2023,MI,FT,Security Lead,80000.0,USD,80000.0,US,0,US,M
2023,SE,FT,Security Engineer,115000.0,GBP,141496.0,GB,0,GB,M
2023,SE,FT,Security Engineer,80000.0,GBP,98432.0,GB,0,GB,M
2023,SE,FT,Security Engineer,221000.0,USD,221000.0,US,0,US,M
2023,EN,FT,Compliance Analyst,197000.0,USD,197000.0,US,100,US,M
